event_time,city,subscriber_id,sim_serial,device_imei,activation_channel,kyc_status,identity_document_type,identity_mismatch_flag,location_variance_km,failed_verification_attempts,recent_sim_swaps_30d,account_age_days,high_risk_country_flag,topup_amount_last_24h,suspicious_transaction_flag,fraud_alert_score,travel_pattern_score,blacklist_match_flag,escalated_to_fraud_team,key
2025-01-14T11:53:06.843812,Mumbai,SUB-41930289,SIM-796441239588935,IMEI-650218204020062,Retail,Verified,Driver License,FALSE,0.81391796,0,0,3567,FALSE,33.30789105,FALSE,0.380730515,0.657006337,FALSE,FALSE,SUB-41930289|SIM-796441239588935
2025-01-05T17:50:26.215724,Chennai,SUB-25743928,SIM-689561485733294,IMEI-698620044084403,Retail,Verified,Passport,FALSE,1.081171035,0,3,3509,FALSE,38.83584127,FALSE,0.135621051,0.510951549,FALSE,FALSE,SUB-25743928|SIM-689561485733294
2025-01-15T20:16:39.482592,Delhi,SUB-00117317,SIM-149826272036248,IMEI-139575467180851,Field Agent,Verified,Passport,FALSE,3.082396383,5,2,3439,FALSE,10.88048511,FALSE,0.752862145,0.795613278,FALSE,FALSE,SUB-00117317|SIM-149826272036248
2025-01-03T10:31:36.671485,Mumbai,SUB-32088779,SIM-563589682547210,IMEI-857714168159516,Retail,Verified,National ID,FALSE,1.211388361,1,3,108,FALSE,6.990957997,FALSE,0.119990676,0.813559179,TRUE,FALSE,SUB-32088779|SIM-563589682547210
2025-01-10T22:26:48.157542,Chennai,SUB-20333836,SIM-916018858742757,IMEI-525130167138450,Call Center,Verified,National ID,FALSE,8.041652127,1,0,2949,FALSE,41.91778863,FALSE,0.515369938,0.016997768,FALSE,FALSE,SUB-20333836|SIM-916018858742757
2025-01-17T17:00:57.116447,Delhi,SUB-30761054,SIM-873626738039401,IMEI-645266177995670,Retail,Verified,National ID,FALSE,2.061181893,0,0,3026,FALSE,15.28167188,FALSE,0.501567003,0.836189112,FALSE,FALSE,SUB-30761054|SIM-873626738039401
2025-02-15T12:28:11.600259,Chennai,SUB-03770107,SIM-396723187698912,IMEI-853145893013844,Online,Verified,National ID,FALSE,4.322413117,1,0,3535,FALSE,19.96706787,FALSE,0.788989812,0.250372714,FALSE,FALSE,SUB-03770107|SIM-396723187698912
2025-01-23T15:52:30.008931,Mumbai,SUB-86563126,SIM-231113386534908,IMEI-376207828801383,Online,Verified,National ID,FALSE,1.464798012,0,0,843,FALSE,5.010161611,FALSE,0.315152802,0.718866629,FALSE,TRUE,SUB-86563126|SIM-231113386534908
2025-02-27T01:00:37.721317,Chennai,SUB-44640406,SIM-774570675794319,IMEI-860845113842915,Call Center,Verified,National ID,FALSE,0.732429501,4,0,1864,FALSE,6.896617003,FALSE,0.316527988,0.491227308,FALSE,FALSE,SUB-44640406|SIM-774570675794319
2025-02-08T04:01:54.283636,Mumbai,SUB-63453959,SIM-205017336174482,IMEI-782681988902656,Retail,Verified,National ID,FALSE,1.625071975,0,2,3594,FALSE,6.249103041,FALSE,0.305368703,0.826807671,FALSE,FALSE,SUB-63453959|SIM-205017336174482
2025-02-14T05:02:31.471045,Bengaluru,SUB-22802072,SIM-720549072340306,IMEI-353336904901207,Retail,Verified,National ID,FALSE,6.312693015,0,1,3125,FALSE,10.17460804,FALSE,0.555612834,0.651161295,FALSE,FALSE,SUB-22802072|SIM-720549072340306
2025-02-22T08:42:57.303493,Delhi,SUB-43906390,SIM-440010990777706,IMEI-945273221401809,Call Center,Verified,National ID,FALSE,2.948937004,3,2,2768,FALSE,162.5736791,FALSE,0.448221639,0.187165002,FALSE,FALSE,SUB-43906390|SIM-440010990777706
2025-02-21T20:48:19.503028,Chennai,SUB-45007717,SIM-776954438825992,IMEI-990119904490206,Field Agent,Verified,Driver License,FALSE,2.877524331,3,3,2356,FALSE,28.31608065,FALSE,0.583739636,0.088061708,FALSE,FALSE,SUB-45007717|SIM-776954438825992
2025-02-13T07:12:01.647454,Chennai,SUB-76094537,SIM-522527815901481,IMEI-535750151015291,Online,Verified,Passport,FALSE,1.709906712,2,0,2719,FALSE,50.33972923,FALSE,0.005162597,0.04033456,FALSE,FALSE,SUB-76094537|SIM-522527815901481
2025-02-20T10:17:34.935314,Bengaluru,SUB-94391217,SIM-489810733814075,IMEI-688001009744839,Call Center,Verified,Driver License,FALSE,2.15524357,1,1,3487,FALSE,136.6152267,FALSE,0.850251978,0.569905802,FALSE,FALSE,SUB-94391217|SIM-489810733814075
2025-01-23T18:22:26.009319,Delhi,SUB-69814482,SIM-072662658983663,IMEI-896890638449850,Online,Verified,National ID,FALSE,2.730433116,2,0,1636,FALSE,5.253165103,FALSE,0.77325709,0.27143239,FALSE,FALSE,SUB-69814482|SIM-072662658983663
2025-02-21T12:28:32.118258,Mumbai,SUB-61514385,SIM-783430039931226,IMEI-088475825703164,Online,Verified,National ID,FALSE,4.789852142,0,1,2162,FALSE,23.27067233,FALSE,0.122222483,0.463849967,FALSE,FALSE,SUB-61514385|SIM-783430039931226
2025-01-01T19:15:39.401914,Delhi,SUB-75975748,SIM-115911888436698,IMEI-423240245280087,Call Center,Verified,Driver License,FALSE,2.454863886,0,0,3597,FALSE,13.85501242,FALSE,0.26564376,0.576171897,FALSE,FALSE,SUB-75975748|SIM-115911888436698
2025-02-08T21:02:30.054847,Chennai,SUB-31843849,SIM-264630234816193,IMEI-544973517823058,Online,Verified,Driver License,FALSE,6.467308361,1,3,2119,FALSE,7.045535306,FALSE,0.502126958,0.005377918,FALSE,FALSE,SUB-31843849|SIM-264630234816193
2025-02-09T17:02:22.261748,Mumbai,SUB-91936451,SIM-796224033461412,IMEI-526648600464487,Online,Verified,Passport,FALSE,1.650308991,0,0,2940,FALSE,20.06762058,FALSE,0.839612095,0.758453936,FALSE,FALSE,SUB-91936451|SIM-796224033461412
2025-01-16T16:00:51.431999,Bengaluru,SUB-36857997,SIM-057399850841231,IMEI-304802833067960,Retail,Verified,Driver License,FALSE,2.476386477,1,3,3371,FALSE,0.962128,FALSE,0.568271738,0.093929874,FALSE,FALSE,SUB-36857997|SIM-057399850841231
2025-02-11T03:10:12.284961,Mumbai,SUB-45059777,SIM-188083499444209,IMEI-978098172372466,Online,Verified,Driver License,TRUE,1.216324661,2,0,2373,FALSE,19.55431233,FALSE,0.869580077,0.87808738,FALSE,FALSE,SUB-45059777|SIM-188083499444209
2025-02-01T04:57:00.326039,Mumbai,SUB-65041664,SIM-809805920207287,IMEI-457689328462214,Online,Verified,National ID,FALSE,2.861407049,0,0,1924,FALSE,3.191754796,FALSE,0.592987491,0.208434469,FALSE,FALSE,SUB-65041664|SIM-809805920207287
2025-01-25T20:41:00.437497,Delhi,SUB-51972872,SIM-995522779963678,IMEI-086880433626291,Call Center,Verified,National ID,FALSE,11.4110141,0,0,1391,FALSE,7.100143546,FALSE,0.957823934,0.72544285,FALSE,FALSE,SUB-51972872|SIM-995522779963678
2025-01-30T15:12:54.369946,Bengaluru,SUB-46253956,SIM-104639277686716,IMEI-002600028985361,Retail,Verified,National ID,FALSE,3.403011422,0,2,1690,FALSE,24.91551706,FALSE,0.246022233,0.625781328,FALSE,FALSE,SUB-46253956|SIM-104639277686716
2025-01-05T17:10:46.112439,Bengaluru,SUB-11870877,SIM-368249481301528,IMEI-816995300235453,Online,Verified,Driver License,FALSE,4.465565741,3,2,2064,FALSE,3.711856881,FALSE,0.073935284,0.835831699,FALSE,FALSE,SUB-11870877|SIM-368249481301528
2025-02-23T17:44:04.408087,Delhi,SUB-71346386,SIM-395219882680932,IMEI-666255084331373,Retail,Verified,National ID,FALSE,1.950938685,0,0,1511,FALSE,10.32086056,FALSE,0.96277628,0.307319901,FALSE,FALSE,SUB-71346386|SIM-395219882680932
2025-02-19T19:07:11.688220,Chennai,SUB-89504429,SIM-446201121884559,IMEI-750209602242615,Online,Verified,National ID,FALSE,1.197415867,0,1,929,FALSE,70.72183606,FALSE,0.855606261,0.834872302,FALSE,FALSE,SUB-89504429|SIM-446201121884559
2025-01-18T13:27:45.392140,Mumbai,SUB-85652091,SIM-378552417004188,IMEI-858601978607115,Retail,Verified,Driver License,FALSE,1.728807323,0,3,3264,FALSE,7.138185171,FALSE,0.740751135,0.892157126,FALSE,FALSE,SUB-85652091|SIM-378552417004188
2025-02-11T17:25:52.231163,Mumbai,SUB-20715849,SIM-486022077353483,IMEI-948202250588160,Retail,Verified,National ID,TRUE,1.883388041,4,2,2598,FALSE,7.312071361,FALSE,0.188860569,0.520356464,FALSE,FALSE,SUB-20715849|SIM-486022077353483
2025-02-25T22:12:34.043539,Chennai,SUB-75378870,SIM-495732190001143,IMEI-937373129132748,Call Center,Verified,National ID,TRUE,6.88787581,3,0,3054,FALSE,15.72710965,FALSE,0.006393363,0.882418079,FALSE,FALSE,SUB-75378870|SIM-495732190001143
2025-02-14T23:34:18.000051,Mumbai,SUB-39409364,SIM-889405999386529,IMEI-033771139188019,Online,Verified,National ID,FALSE,3.98365969,0,1,2133,FALSE,53.82459478,FALSE,0.395676648,0.365865811,FALSE,FALSE,SUB-39409364|SIM-889405999386529
2025-02-05T20:40:47.939870,Bengaluru,SUB-72742759,SIM-529310658852422,IMEI-385866596271933,Call Center,Verified,Passport,FALSE,7.050015179,0,2,825,FALSE,8.401756601,FALSE,0.332729261,0.271029869,FALSE,FALSE,SUB-72742759|SIM-529310658852422
2025-02-02T13:36:05.192050,Hyderabad,SUB-80710374,SIM-042823744563205,IMEI-392032570112602,Online,Verified,National ID,FALSE,1.261741416,0,0,2370,FALSE,13.57754849,TRUE,0.621396057,0.513528234,FALSE,FALSE,SUB-80710374|SIM-042823744563205
2025-01-03T10:44:47.185938,Delhi,SUB-42905908,SIM-015304012660632,IMEI-543375204427401,Retail,Verified,Driver License,FALSE,4.335224482,0,1,102,FALSE,15.93998645,FALSE,0.823647043,0.525854153,FALSE,FALSE,SUB-42905908|SIM-015304012660632
2025-01-04T09:58:49.240682,Chennai,SUB-43676287,SIM-071353629932725,IMEI-957700837828151,Retail,Verified,National ID,FALSE,1.609963462,0,2,3115,FALSE,17.22640799,FALSE,0.289937216,0.887310352,FALSE,FALSE,SUB-43676287|SIM-071353629932725
2025-01-14T14:06:19.999706,Bengaluru,SUB-76276304,SIM-702822481736544,IMEI-805729955723220,Online,Verified,National ID,FALSE,2.631143476,0,0,2444,FALSE,24.89116807,FALSE,0.594411279,0.250904564,FALSE,FALSE,SUB-76276304|SIM-702822481736544
2025-02-28T22:48:14.347103,Chennai,SUB-77150489,SIM-389022489127551,IMEI-273428644604819,Retail,Verified,National ID,FALSE,4.247337444,4,0,2778,FALSE,53.61798691,FALSE,0.785737711,0.042907856,FALSE,FALSE,SUB-77150489|SIM-389022489127551
2025-02-23T01:03:21.954886,Bengaluru,SUB-82521220,SIM-939163633261107,IMEI-014457895191371,Call Center,Verified,National ID,FALSE,5.321805062,1,0,2133,FALSE,13.76951003,FALSE,0.941710453,0.863536363,FALSE,FALSE,SUB-82521220|SIM-939163633261107
2025-01-15T01:30:05.244658,Delhi,SUB-39764143,SIM-953825195897060,IMEI-162842453472696,Online,Verified,Driver License,FALSE,1.754629645,4,0,3436,FALSE,25.50107241,TRUE,0.67748597,0.727671582,FALSE,FALSE,SUB-39764143|SIM-953825195897060
2025-02-05T01:27:36.295457,Mumbai,SUB-85682596,SIM-477133295981949,IMEI-752249088699597,Online,Pending,Driver License,FALSE,27.05049478,3,3,568,FALSE,4.172585894,FALSE,0.450962213,0.39984934,FALSE,FALSE,SUB-85682596|SIM-477133295981949
2025-02-17T20:10:57.458057,Delhi,SUB-79263020,SIM-341341732521262,IMEI-785065304905852,Retail,Verified,National ID,FALSE,1.686797239,4,0,3026,FALSE,18.99734536,FALSE,0.287551814,0.25055631,FALSE,FALSE,SUB-79263020|SIM-341341732521262
2025-02-11T18:58:22.925822,Mumbai,SUB-63292199,SIM-596271493109644,IMEI-758695078927107,Online,Verified,Driver License,FALSE,2.948320578,0,0,3271,FALSE,12.48052081,FALSE,0.080874055,0.460058087,FALSE,FALSE,SUB-63292199|SIM-596271493109644
2025-01-27T13:02:13.723600,Bengaluru,SUB-59793546,SIM-058118941388499,IMEI-366594600186176,Retail,Verified,Driver License,FALSE,1.933851812,1,0,2430,FALSE,14.17645,FALSE,0.639153518,0.985553232,FALSE,FALSE,SUB-59793546|SIM-058118941388499
2025-01-13T13:40:02.839592,Chennai,SUB-82485547,SIM-600752252669009,IMEI-995807382843107,Online,Verified,Driver License,FALSE,2.790509272,0,3,2703,FALSE,30.31372177,FALSE,0.658704051,0.859245045,FALSE,FALSE,SUB-82485547|SIM-600752252669009
2025-01-19T20:29:13.635601,Hyderabad,SUB-87364908,SIM-161990637675735,IMEI-519320983207982,Call Center,Verified,National ID,FALSE,2.065274029,0,2,2947,FALSE,35.21439318,FALSE,0.514193848,0.115821458,TRUE,TRUE,SUB-87364908|SIM-161990637675735
2025-01-26T03:44:10.964647,Bengaluru,SUB-74761943,SIM-677237395806232,IMEI-997938866408745,Retail,Verified,National ID,FALSE,0.983464679,2,2,481,TRUE,34.60233002,FALSE,0.863626442,0.776504598,FALSE,FALSE,SUB-74761943|SIM-677237395806232
2025-01-09T01:44:31.594253,Chennai,SUB-85830790,SIM-421225357803469,IMEI-184682117939402,Field Agent,Verified,Driver License,FALSE,1.547386536,1,0,3378,FALSE,58.8990411,FALSE,0.327106696,0.265163133,FALSE,FALSE,SUB-85830790|SIM-421225357803469
2025-01-04T09:46:43.534074,Delhi,SUB-02146533,SIM-369306118614978,IMEI-789750958389808,Online,Verified,Passport,FALSE,4.848621469,2,0,2993,FALSE,20.94140376,FALSE,0.655820618,0.917185443,FALSE,FALSE,SUB-02146533|SIM-369306118614978
2025-02-27T21:44:13.098767,Bengaluru,SUB-76394831,SIM-610302317094160,IMEI-187353879510195,Call Center,Verified,Driver License,FALSE,7.320590506,0,0,3488,FALSE,5.8499246,FALSE,0.895791776,0.359780117,FALSE,FALSE,SUB-76394831|SIM-610302317094160
2025-01-22T03:30:22.158685,Mumbai,SUB-77784100,SIM-091693251903818,IMEI-814151478887824,Call Center,Verified,National ID,FALSE,6.448509551,0,1,2134,FALSE,3.160719017,FALSE,0.428367215,0.887277289,FALSE,FALSE,SUB-77784100|SIM-091693251903818
2025-01-26T03:29:56.671217,Hyderabad,SUB-09531014,SIM-165527117932176,IMEI-828782658382324,Retail,Verified,Passport,TRUE,1.34545621,1,2,1869,FALSE,8.653982298,FALSE,0.765196083,0.847080838,FALSE,FALSE,SUB-09531014|SIM-165527117932176
2025-02-28T22:06:18.510603,Chennai,SUB-93989567,SIM-730562674490594,IMEI-648788280048515,Call Center,Verified,National ID,FALSE,11.61957445,0,0,2177,FALSE,8.717258869,FALSE,0.533989725,0.407732544,FALSE,TRUE,SUB-93989567|SIM-730562674490594
2025-02-23T05:50:56.007945,Delhi,SUB-54132101,SIM-461281644970448,IMEI-478320788047803,Online,Verified,Driver License,FALSE,5.366285481,3,0,2444,TRUE,15.43889349,FALSE,0.454021622,0.56927209,FALSE,FALSE,SUB-54132101|SIM-461281644970448
2025-02-11T18:26:42.393922,Hyderabad,SUB-60228855,SIM-467572555516485,IMEI-618197370774704,Online,Pending,Passport,FALSE,0.533986259,2,1,1513,FALSE,50.50817447,FALSE,0.621873304,0.197457144,FALSE,FALSE,SUB-60228855|SIM-467572555516485
2025-01-05T07:54:35.106684,Bengaluru,SUB-69716271,SIM-575426987871018,IMEI-276230729116679,Retail,Verified,Passport,FALSE,1.482342781,0,1,572,FALSE,10.7306395,FALSE,0.580903668,0.651751379,FALSE,FALSE,SUB-69716271|SIM-575426987871018
2025-02-01T21:02:19.373737,Bengaluru,SUB-78062003,SIM-707753521013298,IMEI-743853219360385,Retail,Verified,National ID,FALSE,3.969520157,4,0,1683,FALSE,13.83811224,FALSE,0.310071686,0.962796542,FALSE,FALSE,SUB-78062003|SIM-707753521013298
2025-02-01T16:33:12.791644,Delhi,SUB-48067270,SIM-491750107869312,IMEI-108274207343417,Call Center,Verified,National ID,FALSE,2.356157726,0,0,3316,FALSE,8.937729331,FALSE,0.866963009,0.046788377,FALSE,FALSE,SUB-48067270|SIM-491750107869312
2025-01-15T11:18:54.679497,Delhi,SUB-67372708,SIM-352419496293827,IMEI-384602812020998,Online,Verified,Passport,FALSE,2.659887181,0,0,1748,FALSE,1.440688773,FALSE,0.031676307,0.269819223,FALSE,FALSE,SUB-67372708|SIM-352419496293827
2025-01-19T16:04:24.693631,Mumbai,SUB-45054469,SIM-628748316988464,IMEI-985409455103859,Field Agent,Verified,Passport,FALSE,1.685644443,1,0,3089,FALSE,5.128070675,FALSE,0.213872944,0.960271274,FALSE,FALSE,SUB-45054469|SIM-628748316988464
2025-01-11T20:39:01.721304,Chennai,SUB-25123524,SIM-295242873256775,IMEI-169405574202430,Retail,Pending,National ID,FALSE,1.164289348,1,0,3517,FALSE,27.41837308,FALSE,0.63923421,0.881439912,TRUE,FALSE,SUB-25123524|SIM-295242873256775
2025-01-05T15:29:29.550650,Delhi,SUB-12085929,SIM-469019236106078,IMEI-931074382226349,Retail,Verified,National ID,FALSE,4.193785526,0,0,3522,FALSE,15.01433617,FALSE,0.337390617,0.981176575,FALSE,FALSE,SUB-12085929|SIM-469019236106078
2025-01-10T06:25:30.174182,Mumbai,SUB-23712660,SIM-464552463670172,IMEI-078526425032875,Retail,Verified,Driver License,FALSE,1.259126868,1,0,821,FALSE,15.71275594,FALSE,0.13791629,0.19228899,FALSE,FALSE,SUB-23712660|SIM-464552463670172
2025-01-30T23:56:00.452720,Hyderabad,SUB-57454741,SIM-259404121512851,IMEI-900698346682445,Call Center,Verified,National ID,FALSE,3.114526345,2,0,1881,FALSE,12.93920859,TRUE,0.478451907,0.235416625,FALSE,FALSE,SUB-57454741|SIM-259404121512851
2025-01-10T00:35:58.827754,Mumbai,SUB-54831748,SIM-324851893164807,IMEI-094830359269270,Retail,Verified,National ID,FALSE,1.222437707,0,2,3310,FALSE,23.92267153,FALSE,0.398762053,0.854749415,FALSE,FALSE,SUB-54831748|SIM-324851893164807
2025-02-25T11:47:13.570770,Chennai,SUB-29688281,SIM-062569884348374,IMEI-852916891186695,Retail,Rejected,National ID,FALSE,2.160376735,0,0,2387,FALSE,16.61761666,FALSE,0.97429389,0.376009292,FALSE,TRUE,SUB-29688281|SIM-062569884348374
2025-02-16T08:33:39.597407,Chennai,SUB-83105538,SIM-810463821594368,IMEI-553506698213532,Retail,Verified,Driver License,FALSE,3.750405805,2,0,3139,FALSE,31.57660175,FALSE,0.232286008,0.363238009,FALSE,FALSE,SUB-83105538|SIM-810463821594368
2025-02-08T21:48:44.816599,Bengaluru,SUB-13308798,SIM-475781778395784,IMEI-080725311982457,Online,Verified,Driver License,TRUE,3.211723112,0,0,3452,FALSE,3.033015226,FALSE,0.692012995,0.590855962,FALSE,FALSE,SUB-13308798|SIM-475781778395784
2025-02-10T07:09:08.084834,Delhi,SUB-90208761,SIM-511899664713289,IMEI-422812971327914,Call Center,Verified,National ID,FALSE,4.82176366,0,0,2092,FALSE,7.089280429,FALSE,0.248900661,0.292517358,FALSE,FALSE,SUB-90208761|SIM-511899664713289
2025-01-01T20:23:10.646021,Chennai,SUB-39216422,SIM-707808701119037,IMEI-307700194316602,Retail,Verified,National ID,FALSE,2.313840796,0,0,3591,FALSE,16.09074047,FALSE,0.237485103,0.330020393,FALSE,FALSE,SUB-39216422|SIM-707808701119037
2025-01-29T07:30:38.930024,Bengaluru,SUB-49988986,SIM-322362526208506,IMEI-575435146976394,Field Agent,Verified,National ID,FALSE,6.679351225,5,0,3304,FALSE,18.82552508,TRUE,0.044659715,0.008551262,FALSE,FALSE,SUB-49988986|SIM-322362526208506
2025-02-09T19:14:48.991150,Mumbai,SUB-03293804,SIM-708091282700353,IMEI-039169827444345,Online,Verified,Driver License,FALSE,1.581938491,0,0,2435,TRUE,45.22706511,FALSE,0.392786694,0.935966048,FALSE,FALSE,SUB-03293804|SIM-708091282700353
2025-01-05T17:25:49.496674,Bengaluru,SUB-79754716,SIM-468355276673086,IMEI-437581347254085,Field Agent,Verified,Passport,FALSE,6.803625472,3,1,463,FALSE,14.0736215,FALSE,0.701765993,0.121481651,FALSE,FALSE,SUB-79754716|SIM-468355276673086
2025-02-22T21:06:11.854268,Bengaluru,SUB-11977009,SIM-166212199017721,IMEI-415688140452764,Call Center,Verified,National ID,FALSE,4.616563601,4,0,1075,FALSE,92.41693823,FALSE,0.480442252,0.832817167,FALSE,FALSE,SUB-11977009|SIM-166212199017721
2025-02-25T00:45:57.877075,Chennai,SUB-47238089,SIM-366298943994664,IMEI-196764828695745,Retail,Verified,National ID,FALSE,0.733021902,0,1,1930,FALSE,21.10075687,FALSE,0.856283094,0.806973133,FALSE,FALSE,SUB-47238089|SIM-366298943994664
2025-02-22T23:17:19.498113,Chennai,SUB-58627548,SIM-593112100315522,IMEI-838273390586525,Retail,Verified,National ID,FALSE,6.931938976,1,2,2647,FALSE,6.756314932,FALSE,0.466562154,0.393087812,FALSE,FALSE,SUB-58627548|SIM-593112100315522
2025-01-09T08:55:21.814005,Mumbai,SUB-64865646,SIM-169879069184985,IMEI-447453684924564,Retail,Verified,Passport,FALSE,1.011547119,4,1,462,FALSE,46.75534744,FALSE,0.718955684,0.696089667,FALSE,FALSE,SUB-64865646|SIM-169879069184985
2025-02-05T15:17:52.167732,Delhi,SUB-31565266,SIM-481330811071592,IMEI-989435717675200,Retail,Rejected,National ID,FALSE,0.371725343,1,0,2033,FALSE,12.35582316,FALSE,0.311753655,0.737636021,FALSE,FALSE,SUB-31565266|SIM-481330811071592
2025-01-17T15:30:27.632129,Chennai,SUB-89399864,SIM-516796463742378,IMEI-908301097113179,Online,Verified,National ID,FALSE,1.518629756,4,2,3153,FALSE,12.45813944,FALSE,0.745624543,0.195282763,FALSE,FALSE,SUB-89399864|SIM-516796463742378
2025-01-16T06:02:49.488758,Chennai,SUB-54741027,SIM-660492300318237,IMEI-019038086651082,Online,Verified,National ID,FALSE,0.258356699,4,0,2988,FALSE,18.19102459,FALSE,0.728161419,0.033902347,FALSE,FALSE,SUB-54741027|SIM-660492300318237
2025-02-21T10:22:40.909828,Bengaluru,SUB-89923905,SIM-919151880979924,IMEI-747545975922304,Retail,Verified,Passport,FALSE,7.272221093,0,3,720,FALSE,30.77198565,FALSE,0.318739624,0.640750355,FALSE,FALSE,SUB-89923905|SIM-919151880979924
2025-02-07T16:41:30.937607,Mumbai,SUB-52691133,SIM-934928201891848,IMEI-839556053796978,Retail,Verified,National ID,FALSE,1.26027994,0,0,622,FALSE,12.46599439,FALSE,0.71356953,0.405883807,FALSE,FALSE,SUB-52691133|SIM-934928201891848
2025-01-27T19:43:03.049206,Mumbai,SUB-89996988,SIM-160090838788286,IMEI-696987421914488,Online,Verified,National ID,FALSE,2.405254268,0,0,958,FALSE,8.109772166,FALSE,0.41392477,0.877966161,FALSE,FALSE,SUB-89996988|SIM-160090838788286
2025-01-28T04:46:25.483361,Bengaluru,SUB-38292995,SIM-045425089173091,IMEI-149986576833166,Retail,Verified,National ID,FALSE,2.453664804,0,0,3561,FALSE,10.9468905,TRUE,0.360464614,0.2773623,FALSE,FALSE,SUB-38292995|SIM-045425089173091
2025-01-11T12:54:26.148393,Chennai,SUB-04454380,SIM-206815210165929,IMEI-486334311238439,Retail,Verified,Passport,FALSE,1.210634658,0,0,1662,FALSE,16.12598758,FALSE,0.748598882,0.886461009,FALSE,FALSE,SUB-04454380|SIM-206815210165929
2025-01-24T09:05:35.012907,Bengaluru,SUB-97523061,SIM-122021992218261,IMEI-832648195954241,Retail,Rejected,Passport,FALSE,2.060092986,0,0,549,FALSE,4.363661048,FALSE,0.288574978,0.031806972,FALSE,FALSE,SUB-97523061|SIM-122021992218261
2025-01-16T08:22:18.926457,Hyderabad,SUB-23024260,SIM-060606014301574,IMEI-137751564675683,Field Agent,Verified,National ID,FALSE,2.722676798,1,3,2925,FALSE,16.13121899,FALSE,0.314191655,0.811212887,FALSE,FALSE,SUB-23024260|SIM-060606014301574
2025-01-10T21:16:37.321745,Mumbai,SUB-36046267,SIM-189233698211886,IMEI-460299752248143,Retail,Verified,National ID,FALSE,2.96259201,1,0,3543,FALSE,28.73165089,FALSE,0.883427525,0.303173477,FALSE,FALSE,SUB-36046267|SIM-189233698211886
2025-02-19T01:16:19.043332,Chennai,SUB-27478929,SIM-045064629031032,IMEI-473415091800422,Online,Verified,National ID,FALSE,1.253609648,0,1,2547,FALSE,5.355740949,FALSE,0.147110551,0.486473626,FALSE,FALSE,SUB-27478929|SIM-045064629031032
2025-02-21T19:09:30.342991,Chennai,SUB-95067209,SIM-182182376674440,IMEI-229545588082322,Field Agent,Verified,Driver License,FALSE,3.82380393,2,3,1877,FALSE,54.36160198,FALSE,0.051890227,0.934282188,FALSE,FALSE,SUB-95067209|SIM-182182376674440
2025-01-15T16:36:27.259606,Chennai,SUB-14757142,SIM-261717331179824,IMEI-882712089973275,Retail,Verified,National ID,FALSE,0.954689646,3,0,2980,FALSE,5.818718082,FALSE,0.326650401,0.212094989,FALSE,FALSE,SUB-14757142|SIM-261717331179824
2025-02-08T00:33:48.894200,Mumbai,SUB-67211604,SIM-198019499953825,IMEI-624808948712661,Retail,Pending,Driver License,FALSE,3.228246967,0,1,1699,FALSE,34.12397922,FALSE,0.203399497,0.225233242,FALSE,FALSE,SUB-67211604|SIM-198019499953825
2025-01-03T08:15:04.248642,Mumbai,SUB-12180482,SIM-273369675228006,IMEI-413021250251780,Retail,Verified,National ID,FALSE,0.765398506,0,0,3232,FALSE,8.870294582,FALSE,0.489753525,0.364932513,FALSE,FALSE,SUB-12180482|SIM-273369675228006
2025-02-20T22:20:03.705650,Bengaluru,SUB-06163921,SIM-414642032380502,IMEI-420722949777557,Retail,Verified,Passport,FALSE,4.586874005,0,3,1566,FALSE,12.92063414,FALSE,0.686411294,0.645928861,FALSE,FALSE,SUB-06163921|SIM-414642032380502
2025-02-15T23:50:50.345120,Hyderabad,SUB-53937329,SIM-941560531933737,IMEI-250956237691644,Retail,Verified,National ID,FALSE,4.047861635,0,0,3443,FALSE,9.920691958,FALSE,0.133299479,0.024018456,FALSE,FALSE,SUB-53937329|SIM-941560531933737
2025-02-26T18:53:54.427804,Bengaluru,SUB-35513649,SIM-195805435639303,IMEI-506438189489680,Call Center,Verified,Driver License,FALSE,13.85248404,0,2,1065,FALSE,23.54269804,FALSE,0.192396656,0.111031711,FALSE,FALSE,SUB-35513649|SIM-195805435639303
2025-02-03T21:51:14.933036,Bengaluru,SUB-21879763,SIM-783367691322018,IMEI-816841084389749,Online,Pending,National ID,FALSE,1.295287694,0,0,3184,FALSE,4.187313876,FALSE,0.835733571,0.252660859,FALSE,FALSE,SUB-21879763|SIM-783367691322018
2025-01-28T10:27:56.006269,Bengaluru,SUB-36144962,SIM-641148859080131,IMEI-870560935602893,Field Agent,Verified,National ID,FALSE,2.658065162,0,0,3248,FALSE,15.29099882,FALSE,0.328632934,0.152811547,FALSE,FALSE,SUB-36144962|SIM-641148859080131
2025-02-17T17:10:50.901129,Bengaluru,SUB-22871745,SIM-347022626293356,IMEI-873367329623859,Retail,Verified,National ID,FALSE,5.851627457,2,1,1225,FALSE,4.247519781,TRUE,0.038042902,0.244866438,FALSE,FALSE,SUB-22871745|SIM-347022626293356
2025-02-27T18:57:26.697351,Delhi,SUB-89979543,SIM-969323003250575,IMEI-013701894162378,Online,Verified,National ID,FALSE,2.314394017,0,0,1634,FALSE,26.26682885,FALSE,0.553044801,0.640194185,FALSE,FALSE,SUB-89979543|SIM-969323003250575
